smiles,value,cano_smiles
CCNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C(=O)NCC)O)O)C#CC4(CCCCC4)N,-1.434568904034199,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC4(N)CCCCC4)nc32)C(O)C1O
C1=CC=C(C=C1)CCCNC2=NC(=C3C(=N2)SC(=N3)C4=CC=CO4)N,-3.0549958615291417,Nc1nc(NCCCc2ccccc2)nc2sc(-c3ccco3)nc12
CCOC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)Cl,-2.4913616938342726,CCOC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)C(O)C2O
C1=CC=C(C=C1)CN2C3=C(C(=NC(=N3)C4=CC=CC=C4)NC(=O)C5=CC(=CC=C5)Cl)N=N2,-3.727378569451489,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1cccc(Cl)c1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N4C=C(N=N4)CN(C)C,-2.0681858617461617,CNc1nc(-n2cc(CN(C)C)nn2)nc2c1ncn2C1OC(CO)C(O)C1O
C1CC(C1)C(=O)NC2=NC(=NC3=C2N=NN3CC4=CC=CC=C4)C5=CC=CC=C5,-3.4818724103106637,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)C1CCC1
CC1=CC=C(C=C1)C(=O)NC2=NC(=CC3=CC=CC=C32)C4=CC=CC=N4,-1.9822712330395684,Cc1ccc(C(=O)Nc2nc(-c3ccccn3)cc3ccccc23)cc1
C1=CC=C(C=C1)C2=NC3=C(C(=N2)NC(=O)C4=COC=C4)N=NN3CC5=CC=CC=C5F,-1.9590413923210936,O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1F)c1ccoc1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(S3)C(=O)NCC4=CC(=CC=C4)F)O)O)Cl,-1.2405492482825995,CNc1nc(Cl)nc2c1ncn2C1SC(C(=O)NCc2cccc(F)c2)C(O)C1O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)OC,0.6989700043360187,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1
C1=CC=C2C(=C1)C3=CC(=NN3C(=O)N2)C4=CC=CO4,-1.9030899869919435,O=c1[nH]c2ccccc2c2cc(-c3ccco3)nn12
C1=CC(=C(C(=C1)F)F)CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-2.791690649020118,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(F)c3F)c2n1
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC4=NC(=NO4)C5=CC(=CC=C5)OC,-2.7781512503836434,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4nc(-c5cccc(OC)c5)no4)c3)nc2n(CCC)c1=O
CCOC(=O)C1=C(N=C(C(C1C#CC2=CC=CC=C2)C(=O)OCC3COC(O3)(C)C)C)C4=CC=CC=C4,-3.1172712956557644,CCOC(=O)C1=C(c2ccccc2)N=C(C)C(C(=O)OCC2COC(C)(C)O2)C1C#Cc1ccccc1
C1=CC=C2C(=C1)C3=CC(=NN3C(=O)N2)C4=CC=CS4,-1.6020599913279625,O=c1[nH]c2ccccc2c2cc(-c3cccs3)nn12
CC1=CC=C(C=C1)NC(=O)C2=NC(=O)NC3=CC=CC=C32,-1.4265112613645752,Cc1ccc(NC(=O)c2nc(=O)[nH]c3ccccc23)cc1
COC1=CC=C(C=C1)CC(=O)NC2=NC(=NC3=NC(=NN32)C4=CC=CO4)OC5=CC=CC=C5,-3.716003343634799,COc1ccc(CC(=O)Nc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1
CCCN1C=C2C(=C1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)OC,-1.0,CCCn1cc2nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc3c2c1
CC(CC1=CC=CC=C1)NC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O,-0.9395192526186184,CC(Cc1ccccc1)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
CC1=CC=C(C=C1)C2=NC(=C3N2CCCCC3)C(=O)NC4=CC=CC=N4,-3.500000321342936,Cc1ccc(-c2nc(C(=O)Nc3ccccn3)c3n2CCCCC3)cc1
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCNC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O,-1.4771212547196624,CC(C)(C)c1cc(CCNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc(C(C)(C)C)c1O
CCCCC1=C(C(=C(C(=[N+]1C)C2=CC=CC=C2)C(=O)OCC)CC)C(=O)SCC.[I-],-2.639486489268586,CCCCc1c(C(=O)SCC)c(CC)c(C(=O)OCC)c(-c2ccccc2)[n+]1C.[I-]
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NC5CC5C6=CC(=C(C=C6)F)F)C#CC7=CC=CC=N7,-0.9132839017604184,CNC(=O)C12CC1C(n1cnc3c(NC4CC4c4ccc(F)c(F)c4)nc(C#Cc4ccccn4)nc31)C(O)C2O
C1=CC=C(C=C1)C(=NC2=NC(=CC3=CC=CC=C32)C4=CC=CC=N4)N,-2.863322860120456,NC(=Nc1nc(-c2ccccn2)cc2ccccc12)c1ccccc1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCN4CCN(CC4)C5=CC=C(C=C5)OC)O)O,-3.3121773564397787,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(OC)cc5)CC4)nc32)C(O)C1O
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)C#CC5=CC=NN5,-0.3453737305590883,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccn[nH]4)nc31)C(O)C2O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=C(C=C4)Cl)N(C(=O)C5=CC=CC=C5)C(=O)C6=CC=CC=C6,-0.8413594704548549,Cn1cc2c(nc(N(C(=O)c3ccccc3)C(=O)c3ccccc3)n3nc(-c4ccc(Cl)cc4)nc23)n1
C1CC1NC(=O)C2C(C(C(S2)N3C=NC4=C3N=CN=C4NCC5=CC(=CC=C5)I)O)O,-0.4814426285023049,O=C(NC1CC1)C1SC(n2cnc3c(NCc4cccc(I)c4)ncnc32)C(O)C1O
CC1=CC=C(C=C1)C2=NC3=C(C(=N2)NC(=O)NC4=CC=C(C=C4)F)N=NN3CC5=CC=CC=C5F,-0.7781512503836436,Cc1ccc(-c2nc(NC(=O)Nc3ccc(F)cc3)c3nnn(Cc4ccccc4F)c3n2)cc1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C(=O)N4CCOCC4)O)O)Cl,-3.5899998381415923,CNc1nc(Cl)nc2c1ncn2C1OC(C(=O)N2CCOCC2)C(O)C1O
C1=CC(=CC=C1C2=NN3C(=NC4=C(N3C2=O)C=C(C=C4)Cl)N)Cl,-2.7460890430562004,Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccc(Cl)cc3)nn12
C1=CC=C2C(=C1)NC(=O)C3=NN(C(=O)N23)C4=CC(=CC=C4)F,-1.7993405494535817,O=c1[nH]c2ccccc2n2c(=O)n(-c3cccc(F)c3)nc12
COC1=CC=CC=C1CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-2.531478917042255,COc1ccccc1Cn1nnc2c(-c3ccco3)nc(N)nc21
C1=CSC(=C1)CCOC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O,-1.9698816437465,Nc1nc(OCCc2cccs2)nc2c1ncn2C1OC(CO)C(O)C1O
C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,-3.2638726768652235,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CONC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C#C,-1.3617278360175928,C#Cc1nc(NOC)c2ncn(C3OC(CO)C(O)C3O)c2n1
CONC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CCl)O)O)Cl,-1.414973347970818,CONc1nc(Cl)nc2c1ncn2C1OC(CCl)C(O)C1O
CN1C2=C(C=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)OC,-1.7853298350107671,COc1ccc(NC(=O)Nc2nc3cnn(C)c3c3nc(-c4ccco4)nn23)cc1
C1=CC=C(C=C1)CN2C=C3C(=NC(=NC3=N2)C4=CC=CC=C4)N,-1.968482948553935,Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12
CCCSC1=NC(=CC(=N1)OCC2=CC=CC=C2)NC(=O)C,-0.8750612633917001,CCCSc1nc(NC(C)=O)cc(OCc2ccccc2)n1
CC(C)(C)OC(=O)CCCCCNC(=O)CC1=CC=C(C=C1)NC(=O)NC2=NC3=NN(C=C3C4=NC(=NN42)C5=CC=CO5)C,-0.6503075231319364,Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCCC(=O)OC(C)(C)C)cc3)n3nc(-c4ccco4)nc23)n1
COC1=CC=C(C=C1)C2=NN3C(=N2)C4=CN(N=C4N=C3NC(=O)C5=CC=CC=C5)CCC6=CC=CC=C6,-1.4608978427565478,COc1ccc(-c2nc3c4cn(CCc5ccccc5)nc4nc(NC(=O)c4ccccc4)n3n2)cc1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CCCC(=O)NCCCN,-0.4913616938342727,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCC(=O)NCCCN)nc31)C(O)C2O
CNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NCC4=C(C=CC(=C4)OC)OC)O)O,-0.5910646070264992,CNC(=O)C1OC(n2cnc3c(NCc4cc(OC)ccc4OC)ncnc32)C(O)C1O
C1CC1C(=O)NC2=NC(=C(C=C2)C#N)C3=CC=CO3,-2.513217600067939,N#Cc1ccc(NC(=O)C2CC2)nc1-c1ccco1
CC1=CC=CC(=C1)C(=O)NC2=NC3=CC=CC=C3C4=CN(N=C42)C5=CC=CC=C5,-0.7993405494535817,Cc1cccc(C(=O)Nc2nc3ccccc3c3cn(-c4ccccc4)nc23)c1
CCOC(=O)C1=NN2C3=C(C=C(C=C3)Cl)NC(=O)C2=N1,-2.531478917042255,CCOC(=O)c1nc2c(=O)[nH]c3cc(Cl)ccc3n2n1
CCCCCC(=O)NC1=NC(=NC2=NC(=NN21)C3=CC=CO3)OC4=CC=CC=C4,-3.342422680822206,CCCCCC(=O)Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12
CC1=CN2C(=N1)N=C(N=C2NC(=O)C3CCCC3)C4=CC=CC=C4,-2.6127838567197355,Cc1cn2c(NC(=O)C3CCCC3)nc(-c3ccccc3)nc2n1
CCCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC(=CC=C5)Cl,0.2218487496163563,CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
CC1=C(SC2=NC(=NC(=C12)N)C3=C(N=C(S3)NC(=O)C4=CC=CC=C4)C5=CC=CC=C5)C,-2.829946695941636,Cc1sc2nc(-c3sc(NC(=O)c4ccccc4)nc3-c3ccccc3)nc(N)c2c1C
CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1CCC2(CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)OC1C(C)C,-2.4614985267830187,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2.COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(CCC(C)C(C(C)C)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)C#CC5=CN=CC=C5,-0.3374592612906561,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cccnc4)nc31)C(O)C2O
CCCN1C2=C(C(=O)N(C1=O)CCC)NC3=CC(=CN=C32)OCCC,-2.320146286111054,CCCOc1cnc2c(c1)[nH]c1c(=O)n(CCC)c(=O)n(CCC)c12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCC5=CC=CC=C5,-0.3961993470957363,Cn1cc2c(nc(NCc3ccccc3)n3nc(-c4ccco4)nc23)n1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=C(C=C4)Cl)NC(=O)NC5=CC=CC=C5,-0.2329961103921538,Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccc(Cl)cc4)nc23)n1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC(=O)NC4=CC=C(C=C4)S(=O)(=O)N)O)O,-1.1702617153949575,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(N)(=O)=O)cc4)ncnc32)C(O)C1O
CCNC1=C2C(=NN1C)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)CC5=CC6=C(C=C5)OCO6,-2.2624510897304293,CCNc1c2c(nc(NC(=O)Cc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)nn1C
CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4,-3.256741792625255,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1
C1=CC=C(C=C1)COCCCN2C=C3C(=N2)N=C(N4C3=NC(=N4)C5=CC=CO5)NC(=O)NC6=CC=NC=C6,-1.146128035678238,O=C(Nc1ccncc1)Nc1nc2nn(CCCOCc3ccccc3)cc2c2nc(-c3ccco3)nn12
C1=COC(=C1)C2=NN3C(=N2)C4=C(C=CC(=C4)Cl)N=C3NC(=O)CC5=CC=C(C=C5)I,-1.7986506454452689,O=C(Cc1ccc(I)cc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
C1=CC(=CC=C1CC(=O)NC2=CC=C(C=C2)CC(=O)NCCN)NC3=NC=NC4=C3N=CN4C5C(C(C(O5)CO)O)O,-1.0934216851622351,NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3OC(CO)C(O)C3O)cc2)cc1
CCC1CN2C(=C3C(=NC(=N3)C4=NN(C(=C4)C)C)N(C2=O)CC5=CC=CC=C5)N1,-1.1760912590556811,CCC1Cn2c(c3nc(-c4cc(C)n(C)n4)nc-3n(Cc3ccccc3)c2=O)N1
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)N,-0.2041199826559248,CNC(=O)C12CC1C(n1cnc3c(NC)nc(N)nc31)C(O)C2O
CCC[N+]1=C(C(=C(C(=C1CC)C(=O)SCC)CC)C(=O)OCC)C2=CC=CC=C2,-3.1303337684950066,CCC[n+]1c(CC)c(C(=O)SCC)c(CC)c(C(=O)OCC)c1-c1ccccc1
CC1=CC=C(C=C1)C(=O)NC2=NC3=NN(C=C3C(=N2)Cl)CCC4=CC=CC=C4,-3.1760912590556813,Cc1ccc(C(=O)Nc2nc(Cl)c3cn(CCc4ccccc4)nc3n2)cc1
CC(C(=O)NC1=NC2=C(C=C(C=C2)Cl)C3=NC(=NN31)C4=CC=CO4)N,-3.0791812460476247,CC(N)C(=O)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
C1=NC(=C(C(=O)N1C2C(C(C(O2)CO)O)O)Cl)N,-2.745855195173729,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)c1Cl
CN(C)C1=C2C(=NC=N1)SC(=N2)NC3=CC=CC=C3,-3.1072099696478683,CN(C)c1ncnc2sc(Nc3ccccc3)nc12
C1=CC=C(C=C1)NC(=O)NN=NC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O,-2.041392685158225,Nc1nc(N=NNC(=O)Nc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O
CCOC(=O)C1C(C(=C(N=C1C)C2=CC=CC=C2)C(=O)OCC3=CC(=CC=C3)I)C#CC4=CC=CC=C4,-1.9731278535996983,CCOC(=O)C1C(C)=NC(c2ccccc2)=C(C(=O)OCc2cccc(I)c2)C1C#Cc1ccccc1
C1=CC=C(C=C1)C(CCNC(=O)C2C(C(C(O2)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl)O)O)C6=CC=CC=C6,-2.5400039448500267,O=C(NCCC(c1ccccc1)c1ccccc1)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O
CC1=CC(=CC=C1)N2C(=O)N3C4=CC=CC=C4NC(=O)C3=N2,-1.9590413923210936,Cc1cccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)c1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NNC(=S)NC5=CC(=C(C=C5)C6=C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-2.8920946026904804,Cn1cc2c(nc(NNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
CCN1C2=C(C(=O)N(C1=O)CC)N3CCCN(C3=N2)CCC4=CC(=CC=C4)OC,-3.5327543789924976,CCn1c(=O)c2c(nc3n2CCCN3CCc2cccc(OC)c2)n(CC)c1=O
CCSCC1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NN=CCC(C)C)O)O,-2.9106244048892007,CCSCC1OC(n2cnc3c(N)nc(NN=CCC(C)C)nc32)C(O)C1O
CC1=C(C(C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC,-3.278753600952829,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCN4CCN(CC4)C5=CC=C(C=C5)C(F)(F)F)O)O,-3.308350948586725,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(C(F)(F)F)cc5)CC4)nc32)C(O)C1O
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)Cl)C#CC6=CC(=CC=C6)Cl,-0.6507930396519307,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4cccc(Cl)c4)nc31)C(O)C2O
CCCC1=C(C(=NC(=C1C(=O)SCC)CC)C2=CC=CC=C2)C(=O)OCCCF,-0.9854264740830015,CCCc1c(C(=O)SCC)c(CC)nc(-c2ccccc2)c1C(=O)OCCCF
